date,ws_mps
2000-04-11,8.239127909623624
2000-04-12,7.360424502091022
2000-04-13,5.209781405103019
2000-04-14,7.121482966768466
2000-04-15,7.168865664469767
2000-04-16,7.842130584295014
2000-04-17,10.347125615541623
2000-04-18,8.462134245047839
2000-04-19,8.095894470583803
2000-04-20,7.6406933528454015
2000-04-21,8.5047484224388
2000-04-22,7.405025325822498
2000-04-23,7.986445133488427
2000-04-24,7.8974202897112
2000-04-25,9.342529432733146
2000-04-26,11.017071967095704
2000-04-27,8.037072008306868
2000-04-28,8.54882909702492
2000-04-29,7.716884195508815
2000-04-30,7.513361433822549
2000-05-01,7.993688522479108
2000-05-02,8.543616441108911
2000-05-03,7.232901124379409
2000-05-04,7.5211986372674895
2000-05-05,7.564734022577845
2000-05-06,7.357438938103938
2000-05-07,5.408536430926642
2000-05-08,4.506792287298384
2000-05-09,4.148196225016597
2000-05-10,5.175729402287139
2000-05-11,7.419408455484338
2000-05-12,5.814842406246197
2000-05-13,4.393679366636554
2000-05-14,4.835405298917974
2000-05-15,4.208599314806719
2000-05-16,3.4026019339157303
2000-05-17,2.7359163383985483
2000-05-18,2.092675335914871
2000-05-19,2.976859020607706
2000-05-20,1.7946971744786337
2000-05-21,3.5366233822009696
2000-05-22,2.805914303723003
2000-05-23,2.599023403131957
2000-05-24,2.0603401748127874
2000-05-25,0.9381176295526973
2000-05-26,0.509262978354944
2000-05-27,1.5765528176371666
2000-05-28,3.945842684709309
2000-05-29,3.146669967830971
2000-05-30,4.972124818225415
2000-05-31,5.238018267293954
2000-06-01,4.140224380650681
2000-06-02,7.189173007646714
2000-06-03,11.225526377677152
2000-06-04,10.178288998395484
2000-06-05,9.738486522023846
2000-06-06,9.91235711139228
2000-06-07,9.5343409355903
2000-06-08,11.016533415429501
2000-06-09,13.983372517698948
2000-06-10,13.474047606603289
2000-06-11,15.065601498507942
2000-06-12,18.20262784909259
2000-06-13,15.470213983817203
2000-06-14,14.626411193549838
2000-06-15,12.65895197270917
2000-06-16,14.393329879090988
2000-06-17,15.23645778122116
2000-06-18,16.689248387011155
2000-06-19,17.87784755850975
2000-06-20,16.000391001763994
2000-06-21,16.914440066151748
2000-06-22,14.771334819377467
2000-06-23,13.05671952128107
2000-06-24,8.068801257780448
2000-06-25,10.966888809808932
2000-06-26,8.75490589736496
2000-06-27,8.874680935230653
2000-06-28,8.793062395178431
2000-06-29,11.897989614384839
2000-06-30,12.479237551828815
2000-07-01,10.306225859846261
2000-07-02,10.22480476902649
2000-07-03,9.788895315073844
2000-07-04,10.275978831228567
2000-07-05,7.570142561895121
2000-07-06,7.699713100865223
2000-07-07,12.703340043665595
2000-07-08,13.89364627370079
2000-07-09,18.580858024490077
2000-07-10,27.45199766410576
2000-07-11,25.896721435288693
2000-07-12,19.751072442779247
2000-07-13,18.138258071231686
2000-07-14,20.290765464584815
2000-07-15,21.521374257903748
2000-07-16,16.410461507874363
2000-07-17,14.914182722795564
2000-07-18,14.009754433934203
2000-07-19,13.448507742592158
2000-07-20,12.76732250155058
2000-07-21,10.33944380185638
2000-07-22,8.932635732545842
2000-07-23,8.452823837168935
2000-07-24,10.829439156507494
2000-07-25,9.437833051880126
2000-07-26,10.933751311858357
2000-07-27,8.190039292909368
2000-07-28,11.218979068031771
2000-07-29,11.27624885172907
2000-07-30,10.963981233762121
2000-07-31,14.06622932764044
2000-08-01,9.228236395467997
2000-08-02,5.994659081528498
2000-08-03,7.316925652451352
2000-08-04,5.882593834859539
2000-08-05,5.484709481811677
2000-08-06,11.77593104658211
2000-08-07,10.818722941936906
2000-08-08,10.748617439029903
2000-08-09,10.341131345027728
2000-08-10,12.830914353755121
2000-08-11,13.035307046955998
2000-08-12,12.990718288047495
2000-08-13,9.607797656740582
2000-08-14,8.80458659566977
2000-08-15,8.855055300136554
2000-08-16,5.536461717612163
2000-08-17,7.075989000501382
2000-08-18,8.172661045826143
2000-08-19,12.665587696982001
2000-08-20,8.452164328271659
2000-08-21,6.391474017694872
2000-08-22,4.87258194719059
2000-08-23,4.159625148288963
2000-08-24,4.446528968603308
2000-08-25,4.546748857526656
2000-08-26,5.464993922085083
2000-08-27,6.23848057146688
2000-08-28,6.457726073665724
2000-08-29,3.9473927451954314
2000-08-30,3.5522655777977037
2000-08-31,4.161582610325903
2000-09-01,5.700886449397222
2000-09-02,7.430730159923531
2000-09-03,4.424444698915806
2000-09-04,4.038822997703654
2000-09-05,4.3907874823995
2000-09-06,5.506472532545792
2000-09-07,8.251414462092097
2000-09-08,8.497860950887231
2000-09-09,6.588310417133821
2000-09-10,7.7436299242512385
2000-09-11,8.389022184973655
2000-09-12,8.992854390729006
2000-09-13,8.710845389690228
2000-09-14,12.522937610826627
2000-09-15,12.643578166308425
2000-09-16,14.412269464278369
2000-09-17,11.431383003034965
2000-09-18,12.977923145258206
2000-09-19,11.018438807315063
2000-09-20,7.2651537809916915
2000-09-21,8.11364703779793
2000-09-22,9.574448796742903
2000-09-23,9.042428008906262
2000-09-24,8.99502265714264
2000-09-25,11.258609619175537
2000-09-26,9.831793549742248
2000-09-27,5.3645110345324705
2000-09-28,6.213158900714647
2000-09-29,6.917547452477837
2000-09-30,9.408207885602245
2000-10-01,8.584092935170188
2000-10-02,11.399896741523605
2000-10-03,13.767969954512846
2000-10-04,9.963712989944847
2000-10-05,11.85756383663002
2000-10-06,8.95960602650767
2000-10-07,5.682892693737145
2000-10-08,5.477510145870317
2000-10-09,4.757749922953873
2000-10-10,2.352613650131617
2000-10-11,3.0694374503871016
2000-10-12,4.4429914564390245
2000-10-13,7.436992038244948
2000-10-14,7.420201021871503
2000-10-15,4.647958753762292
2000-10-16,3.5211452008670783
2000-10-17,5.515801002965017
2000-10-18,7.480257315738587
2000-10-19,8.577147058891068
2000-10-20,7.914227971194133
2000-10-21,8.319501441368262
2000-10-22,7.807747081033667
2000-10-23,7.156028708810264
2000-10-24,7.864529601602478
2000-10-25,7.91352311147615
2000-10-26,7.4193023692058935
2000-10-27,7.639980370724628
2000-10-28,6.610250948410013
2000-10-29,3.5635403361917066
2000-10-30,3.122738890765034
2000-10-31,3.4667035793948835
2000-11-01,6.7486452513517055
2000-11-02,6.080530497908663
2000-11-03,10.061976686051143
2000-11-04,12.786485293257131
2000-11-05,10.160436303640308
2000-11-06,8.365910126469027
2000-11-07,8.483185310323288
2000-11-08,11.863757676870508
2000-11-09,12.005926617198998
2000-11-10,12.829381894834706
2000-11-11,10.632733944182513
2000-11-12,5.884612275885932
2000-11-13,5.609735551444145
2000-11-14,7.1820615965417245
2000-11-15,9.300578012982243
2000-11-16,9.099349994565106
2000-11-17,9.118233647316648
2000-11-18,11.07938761334726
2000-11-19,10.216067703942212
2000-11-20,12.089950208069013
2000-11-21,9.125156676076065
2000-11-22,6.891013676188327
2000-11-23,4.962662735211867
2000-11-24,5.93175477061228
2000-11-25,5.145138175775968
2000-11-26,5.484255227460534
2000-11-27,6.208653152131543
2000-11-28,6.786760701500075
2000-11-29,8.945311676036962
2000-11-30,11.324214135989358
2000-12-01,9.104998619395985
2000-12-02,9.041077426344119
2000-12-03,8.264804074073227
2000-12-04,6.333993383846091
2000-12-05,9.15595104655435
2000-12-06,10.171243593546805
2000-12-07,9.260313031867307
2000-12-08,8.115103158921567
2000-12-09,8.426959767155093
2000-12-10,6.4077830269297795
2000-12-11,6.021537106443662
2000-12-12,7.858822169371861
2000-12-13,9.119084418121313
2000-12-14,7.313209996775782
2000-12-15,6.392811003728515
2000-12-16,9.324871705545627
2000-12-17,6.6229616931683974
2000-12-18,5.607903993564777
2000-12-19,3.7106570432800265
2000-12-20,4.401085432469133
2000-12-21,4.9133428205784275
2000-12-22,6.562679410253799
2000-12-23,3.022141958907305
2000-12-24,3.4592697160554473
2000-12-25,2.000796337311013
2000-12-26,2.940037938865648
2000-12-27,2.993628737249898
2000-12-28,5.365861327740859
2000-12-29,5.829142863546704
2000-12-30,4.401115423662791
2000-12-31,6.129475641883035
2001-01-01,4.579815224746893
2001-01-02,4.188216940623567
2001-01-03,5.649693258896444
2001-01-04,6.18610363003353
2001-01-05,6.641610567020854
2001-01-06,6.485996070983368
2001-01-07,6.976166756614399
2001-01-08,7.87403020799941
2001-01-09,7.893877361384876
2001-01-10,8.967338858535092
2001-01-11,10.525559949829816
2001-01-12,9.777881143227525
2001-01-13,7.648935968671396
2001-01-14,9.595602004493145
2001-01-15,8.790323586023725
2001-01-16,9.229184806847126
2001-01-17,10.121618692107484
2001-01-18,7.965688039200594
2001-01-19,8.230446875007877
2001-01-20,5.7077009421277936
2001-01-21,6.524456833228216
2001-01-22,5.7702308828334745
2001-01-23,5.8664270080241065
2001-01-24,6.587234000629558
2001-01-25,5.562942388864244
2001-01-26,5.592459886546062
2001-01-27,4.709682646699831
2001-01-28,4.704340234855375
2001-01-29,5.919073428789797
2001-01-30,5.829441132155327
2001-01-31,5.566899897877205
2001-02-01,4.301267815787568
2001-02-02,5.299573434020844
2001-02-03,5.18996966792241
2001-02-04,7.174229140655237
2001-02-05,5.948992047108573
2001-02-06,7.065596759349531
2001-02-07,9.20157667559826
2001-02-08,8.59637357381073
2001-02-09,6.456865789950488
2001-02-10,8.141479822473485
2001-02-11,9.142530324181925
2001-02-12,9.497534978756043
2001-02-13,10.420345404603594
2001-02-14,8.953825051571414
2001-02-15,9.426844043628119
2001-02-16,9.696333469116999
2001-02-17,8.119716212873547
2001-02-18,8.60128480526018
2001-02-19,7.347359833720889
2001-02-20,8.26781564478407
2001-02-21,9.367001980830688
2001-02-22,11.312229146030079
2001-02-23,7.617892065873055
2001-02-24,7.549430191503338
2001-02-25,6.796169726177619
2001-02-26,6.461777273768356
2001-02-27,5.961341723967675
2001-02-28,5.652944311545426
2001-03-01,3.4266155034565973
2001-03-02,4.599389103081218
2001-03-03,6.304149133192213
2001-03-04,7.268342408613175
2001-03-05,8.683913531708031
2001-03-06,7.034973719925838
2001-03-07,5.6605665211327985
2001-03-08,6.644421568636742
2001-03-09,8.164850244744184
2001-03-10,8.095043604823482
2001-03-11,5.806381986416948
2001-03-12,9.357848082929156
2001-03-13,7.897872495056767
2001-03-14,8.921495345548989
2001-03-15,6.868233030959197
2001-03-16,7.962574998506952
2001-03-17,7.838331697139583
2001-03-18,9.571340474183918
2001-03-19,10.304478031396135
2001-03-20,7.471577541243193
2001-03-21,6.0397612197011
2001-03-22,6.32067931768265
2001-03-23,7.209814480717712
2001-03-24,9.546682816155485
2001-03-25,9.483927941198136
2001-03-26,8.892753218713926
2001-03-27,8.357628704294328
2001-03-28,7.968341041826178
2001-03-29,9.20778421508505
2001-03-30,8.675974869931812
2001-03-31,8.165437298044296
2001-04-01,6.008714274529102
2001-04-02,3.667185920886731
2001-04-03,3.939464245184678
2001-04-04,4.924582286284474
2001-04-05,4.983529607112844
2001-04-06,5.698966416649824
2001-04-07,6.531944842861643
2001-04-08,6.401794600069091
2001-04-09,7.661949130952957
2001-04-10,6.467897151407799
2001-04-11,6.430633845801226
2001-04-12,5.927381093686359
2001-04-13,6.067981125122273
2001-04-14,6.915248074029541
2001-04-15,8.06999673255701
2001-04-16,8.037142663722378
2001-04-17,8.495973986801483
2001-04-18,7.738116042644638
2001-04-19,7.425371750773306
2001-04-20,9.235991789713491
2001-04-21,8.631993252832816
2001-04-22,10.515573133787022
2001-04-23,10.854902669646377
2001-04-24,10.70785365145457
2001-04-25,13.625170395042819
2001-04-26,12.54779343037205
2001-04-27,11.29791612470149
2001-04-28,10.883890204359622
2001-04-29,10.967530667597773
2001-04-30,10.948584907797922
2001-05-01,12.015635165035079
2001-05-02,11.677966330053792
2001-05-03,11.995920729110422
2001-05-04,10.997611601484708
2001-05-05,12.612079935784454
2001-05-06,11.291226770419154
2001-05-07,10.255785863573797
2001-05-08,9.936542123276869
2001-05-09,10.25699809189737
2001-05-10,8.774417862064759
2001-05-11,11.521721249656672
2001-05-12,9.91893336886401
2001-05-13,9.028901866872273
2001-05-14,8.17484309359355
2001-05-15,7.323505023334914
2001-05-16,8.283734230203741
2001-05-17,8.505758373831378
2001-05-18,7.191378333869483
2001-05-19,6.426645094131059
2001-05-20,6.121665208873094
2001-05-21,8.660103430440044
2001-05-22,7.510024016256257
2001-05-23,5.512468521077073
2001-05-24,4.099319937309225
2001-05-25,4.041628383384451
2001-05-26,6.814655696134098
2001-05-27,5.271726376157202
2001-05-28,5.693463713142881
2001-05-29,10.347213195251694
2001-05-30,9.184935718982642
2001-05-31,11.890510477812954
2001-06-01,14.163668138457115
2001-06-02,14.75538972441997
2001-06-03,10.891142619974813
2001-06-04,11.183966757328246
2001-06-05,10.105097793107145
2001-06-06,6.525172261650836
2001-06-07,3.9928177178148636
2001-06-08,4.499731188230698
2001-06-09,5.182283852267455
2001-06-10,7.714455840537972
2001-06-11,8.994604711847588
2001-06-12,8.009099183909434
2001-06-13,7.224252582739105
2001-06-14,7.04484723861111
2001-06-15,5.298506631040202
2001-06-16,6.958465081969592
2001-06-17,7.166422164320594
2001-06-18,5.865223513242991
2001-06-19,5.036838398331759
2001-06-20,3.6625939032357913
2001-06-21,3.506540323970073
2001-06-22,4.3778209990049675
2001-06-23,4.163638624206214
2001-06-24,6.323794442106174
2001-06-25,9.822271788845132
2001-06-26,8.405329101163135
2001-06-27,8.481078135654233
2001-06-28,7.817765805156077
2001-06-29,11.424121839085233
2001-06-30,11.883037270617022
2001-07-01,12.835476914845263
2001-07-02,14.355586804105457
2001-07-03,19.80856323121393
2001-07-04,19.198971335141163
2001-07-05,15.165065267056674
2001-07-06,13.307374574221587
2001-07-07,14.154126494615847
2001-07-08,13.48232621531388
2001-07-09,11.031970551995057
2001-07-10,17.93701341410618
2001-07-11,17.043706901734577
2001-07-12,14.31374441063455
2001-07-13,11.894494998910176
2001-07-14,7.704357503940149
2001-07-15,5.514663442113705
2001-07-16,5.27234372779542
2001-07-17,5.0782931595518574
2001-07-18,4.103278141746405
2001-07-19,5.5079402163941955
2001-07-20,5.917236778379288
2001-07-21,4.565956027415207
2001-07-22,2.2042903570806134
2001-07-23,2.9086291268464635
2001-07-24,3.513805231452805
2001-07-25,3.719906142326479
2001-07-26,2.349443018420872
2001-07-27,2.8957830103134024
2001-07-28,1.687114326326624
2001-07-29,3.471242693999091
2001-07-30,4.259082097831763
2001-07-31,5.061098435739246
2001-08-01,4.108747980232275
2001-08-02,2.9648064078033523
2001-08-03,6.130979551664053
2001-08-04,8.452642004304199
2001-08-05,7.792484366443639
2001-08-06,9.406329861946832
2001-08-07,13.054250801080878
2001-08-08,10.039005793175516
2001-08-09,8.792267203350834
2001-08-10,7.671944177842675
2001-08-11,8.944868172508883
2001-08-12,6.605016216293451
2001-08-13,7.433130450208175
2001-08-14,5.3468033114842095
2001-08-15,7.676458015826188
2001-08-16,9.8282355045977
2001-08-17,9.27848116912573
2001-08-18,10.874250224593007
2001-08-19,9.097641540632594
2001-08-20,8.456647948800281
2001-08-21,10.706597356488157
2001-08-22,10.348410597197077
2001-08-23,11.027346601820689
2001-08-24,8.61424991827716
2001-08-25,10.173689448351544
2001-08-26,11.074417159653345
2001-08-27,8.007379532453195
2001-08-28,3.7360923209472765
2001-08-29,1.6408491577643907
2001-08-30,2.1197523570451096
2001-08-31,2.3994221329312118
2001-09-01,1.3112471573299291
2001-09-02,1.9544091740231158
2001-09-03,3.8700534644778948
2001-09-04,4.185215846902896
2001-09-05,3.909039993758671
2001-09-06,5.910570008605026
2001-09-07,10.006299486232852
2001-09-08,13.382745466481012
2001-09-09,11.166999406092271
2001-09-10,12.759823158873957
2001-09-11,12.638606555384348
2001-09-12,11.676082517606542
2001-09-13,9.850830197058395
2001-09-14,10.470366737586064
2001-09-15,9.150691925567408
2001-09-16,11.161761483329016
2001-09-17,11.76855591798065
2001-09-18,14.00444630284076
2001-09-19,10.503740464019888
2001-09-20,10.343596896114574
2001-09-21,11.934348234300824
2001-09-22,12.385329489715298
2001-09-23,12.453277612203351
2001-09-24,10.289325152618328
2001-09-25,14.063558123195508
2001-09-26,16.110452837934897
2001-09-27,16.131078951925932
2001-09-28,8.92404834609221
2001-09-29,6.769416552394665
2001-09-30,7.203834541327086
2001-10-01,5.874358731987288
2001-10-02,2.804215557891359
2001-10-03,3.6594655738879505
2001-10-04,4.7035585710803405
2001-10-05,3.1910064560542986
2001-10-06,2.973358957282825
2001-10-07,2.5909512965505734
2001-10-08,3.8147317869933497
2001-10-09,1.8102301348408805
2001-10-10,0.9104813019418853
2001-10-11,0.9607569717628806
2001-10-12,0.9119053289666397
2001-10-13,3.483011178764684
2001-10-14,3.0338302273564017
2001-10-15,3.787479957810954
2001-10-16,3.5650449330137586
2001-10-17,3.0247865233446407
2001-10-18,3.9872663331413785
2001-10-19,7.548404751524607
2001-10-20,6.841502245170663
2001-10-21,8.490270761706212
2001-10-22,9.110334862521114
2001-10-23,10.234987106098561
2001-10-24,10.645182796516135
2001-10-25,15.949299698703982
2001-10-26,11.722910499531642
2001-10-27,10.61980288070342
2001-10-28,7.955402509872573
2001-10-29,4.223884037197659
2001-10-30,4.546657951625314
2001-10-31,8.255235954814896
2001-11-01,10.001290998883732
2001-11-02,12.305340597703143
2001-11-03,12.790732092897091
2001-11-04,11.844131251415996
2001-11-05,16.116404179166462
2001-11-06,13.898544706813018
2001-11-07,16.837630264536045
2001-11-08,14.715438334294252
2001-11-09,13.837698294959893
2001-11-10,13.586243772112773
2001-11-11,12.842621088409274
2001-11-12,13.26241297064136
2001-11-13,13.83156162466237
2001-11-14,17.03608362515044
2001-11-15,15.623206723855255
2001-11-16,10.207387175464076
2001-11-17,6.092476721965536
2001-11-18,4.005508029376759
2001-11-19,3.3165611290069603
2001-11-20,4.63931849590402
2001-11-21,2.8788407011997217
2001-11-22,3.3059416093396483
2001-11-23,3.711857427268131
2001-11-24,4.4335063059334985
2001-11-25,4.510393223602369
2001-11-26,5.420272065238122
2001-11-27,5.661567925779514
2001-11-28,7.554813817869563
2001-11-29,8.0385349681009
2001-11-30,4.112848612865088
2001-12-01,4.4266056728150724
2001-12-02,4.990670463130187
2001-12-03,4.311430760240671
2001-12-04,3.5377827362365877
2001-12-05,5.451367288407333
2001-12-06,5.80880150304448
2001-12-07,4.41828791598579
2001-12-08,4.192537302432993
2001-12-09,4.196391173551594
2001-12-10,2.4947377177856653
2001-12-11,3.6242830396926418
2001-12-12,3.736483143858103
2001-12-13,4.67131948315881
2001-12-14,2.8726070707577755
2001-12-15,5.831275729288673
2001-12-16,6.772001067495539
2001-12-17,7.45365836803278
2001-12-18,6.169421977736854
2001-12-19,5.167750552164775
2001-12-20,3.3530842483719896
2001-12-21,5.726536846721364
2001-12-22,4.594169476374769
2001-12-23,5.07310687757726
2001-12-24,6.055538561055585
2001-12-25,5.153413300741949
2001-12-26,6.447392023375464
2001-12-27,9.480370356466253
2001-12-28,9.497627615275336
2001-12-29,11.561793365729066
2001-12-30,11.74356518948561
2001-12-31,10.105095639792127
2002-01-01,8.844269717638213
2002-01-02,6.001518224966111
2002-01-03,6.122231496291278
2002-01-04,8.173132704715952
2002-01-05,8.852327402630817
2002-01-06,9.808502532037714
2002-01-07,11.138847116945996
2002-01-08,9.482358237343087
2002-01-09,9.920541951330108
2002-01-10,12.482195565026773
2002-01-11,10.183817643549414
2002-01-12,9.583957411679116
2002-01-13,8.27318132227622
2002-01-14,7.631549000888034
2002-01-15,6.343450635675841
2002-01-16,6.075332003258824
2002-01-17,4.33633612939841
2002-01-18,3.852448093970954
2002-01-19,3.4670880403584468
2002-01-20,3.1357054387906356
2002-01-21,4.960766680715252
2002-01-22,5.071612148106118
2002-01-23,5.278106712455213
2002-01-24,4.9333447777788395
2002-01-25,6.483614393868846
2002-01-26,4.266020231542376
2002-01-27,4.1425965085462195
2002-01-28,5.5601477287776495
2002-01-29,7.546266445840154
2002-01-30,7.469593781690427
2002-01-31,7.1569211865460565
2002-02-01,7.706892611959579
2002-02-02,7.111851796906335
2002-02-03,7.538000915561817
2002-02-04,6.388670216257088
2002-02-05,7.0067829693316375
2002-02-06,6.659942347289848
2002-02-07,5.157457126765626
2002-02-08,2.385313976555633
2002-02-09,3.5621352554052073
2002-02-10,4.129555270818129
2002-02-11,5.0182931157908515
2002-02-12,4.0695124065561
2002-02-13,5.324132567777166
2002-02-14,5.692403214136171
2002-02-15,5.5338828427628535
2002-02-16,6.493505753717255
2002-02-17,7.388851338290955
2002-02-18,7.54394040793022
2002-02-19,10.038594150757405
2002-02-20,11.360976834661804
2002-02-21,10.880280333439702
2002-02-22,9.787023265271076
2002-02-23,9.255187687012098
2002-02-24,11.045275794850117
2002-02-25,10.706107364605767
2002-02-26,8.742784748991363
2002-02-27,7.324357862527784
2002-02-28,6.979137969842237
2002-03-01,7.766827422177167
2002-03-02,6.457987303884525
2002-03-03,6.881668733768281
2002-03-04,8.069031561635477
2002-03-05,8.628514591897218
2002-03-06,6.128975376605724
2002-03-07,5.613712444321663
2002-03-08,4.187774059293212
2002-03-09,4.691149528491239
2002-03-10,3.631934126065383
2002-03-11,4.331536086596517
2002-03-12,4.487754164993733
2002-03-13,2.0499648399501207
2002-03-14,1.6810728788952272
2002-03-15,2.313677012745041
2002-03-16,2.5992587141101686
2002-03-17,2.4758454249755872
2002-03-18,1.6975986844815676
2002-03-19,2.326106955597594
2002-03-20,4.328163276469473
2002-03-21,4.634420759252088
2002-03-22,4.576546851924197
2002-03-23,4.4522787454810135
2002-03-24,3.030983621556579
2002-03-25,2.875452279343046
2002-03-26,2.2964882035121454
2002-03-27,3.615951752990572
2002-03-28,2.8213927091994107
2002-03-29,1.320657610143682
2002-03-30,1.1069083584071058
2002-03-31,1.246772389270345
2002-04-01,1.4012986617780994
2002-04-02,0.6696151989921629
2002-04-03,1.4776200511236788
2002-04-04,1.8445693579170244
2002-04-05,1.7439771017584906
2002-04-06,1.4725160978868317
2002-04-07,2.111909143892851
2002-04-08,2.1030424707898057
2002-04-09,2.6140788777818194
2002-04-10,2.735294171042142
2002-04-11,3.0994853065180656
2002-04-12,4.648118368497029
2002-04-13,4.7238106852130475
2002-04-14,3.6757473824789706
2002-04-15,5.0424009549003905
2002-04-16,5.371659720809354
2002-04-17,4.47547498770987
2002-04-18,5.947259852791465
2002-04-19,5.631843772329562
2002-04-20,7.024114554804975
2002-04-21,5.28843346925251
2002-04-22,2.5641090668052016
2002-04-23,1.1714355483165533
2002-04-24,1.657034148020807
2002-04-25,1.4211895276834867
2002-04-26,1.6483982817660607
2002-04-27,1.8922034931902698
2002-04-28,1.0716903833310014
2002-04-29,2.48671470728053
2002-04-30,1.7989126715919026
2002-05-01,2.191536372370448
2002-05-02,1.3384337288393993
2002-05-03,1.5636955720049492
2002-05-04,2.505181278375091
2002-05-05,2.541200466988842
2002-05-06,2.11930165843913
2002-05-07,2.437617458084204
2002-05-08,2.277747855712549
2002-05-09,3.173245018982513
2002-05-10,6.49070624735287
2002-05-11,5.10921054765917
2002-05-12,4.208925963681929
2002-05-13,4.226260758187032
2002-05-14,4.338813462718438
2002-05-15,3.2057964002844224
2002-05-16,4.106050555584496
2002-05-17,5.404106550192861
2002-05-18,5.803950259933778
2002-05-19,4.107750333691973
2002-05-20,6.5087713833043415
2002-05-21,4.618736919714659
2002-05-22,5.855153148393788
2002-05-23,7.764374125812584
2002-05-24,5.575999560117181
2002-05-25,5.840088272437593
2002-05-26,8.162873207079494
2002-05-27,8.639148134683968
2002-05-28,6.812251654759334
2002-05-29,4.83282975114229
2002-05-30,5.794584335348491
2002-05-31,5.235653702377588
2002-06-01,4.321658194370258
2002-06-02,5.647068457917733
2002-06-03,5.211471612466112
2002-06-04,5.501782698724162
2002-06-05,6.6111532887902404
2002-06-06,7.59778521740796
2002-06-07,7.402455840931241
2002-06-08,7.3528732118708415
2002-06-09,8.399574678041654
2002-06-10,9.117484958696634
2002-06-11,6.799338545054625
2002-06-12,6.480305633388811
2002-06-13,5.048882749803731
2002-06-14,3.4835405372265678
2002-06-15,3.1123871858725014
2002-06-16,1.1721947198831792
2002-06-17,2.4192006541132836
2002-06-18,1.999853177733755
2002-06-19,2.825348398418156
2002-06-20,1.3292454266355818
2002-06-21,0.6303280537052826
2002-06-22,2.7937505286801296
2002-06-23,4.670278349873425
2002-06-24,3.968335457547525
2002-06-25,3.224971856697075
2002-06-26,2.6920909765246015
2002-06-27,3.274934256131862
2002-06-28,3.110001182664557
2002-06-29,2.6851146014680753
2002-06-30,3.2904867853004602
2002-07-01,2.4254409609133396
2002-07-02,6.578378523567415
2002-07-03,5.534221038917871
2002-07-04,7.945584183335679
2002-07-05,6.003629201882069
2002-07-06,6.742186474951505
2002-07-07,8.791387471429701
2002-07-08,7.973551897793252
2002-07-09,9.950828835313798
2002-07-10,11.837922483811804
